key	ko
6267705219	그 이용에 있음을 안 이상，\n더 이상 이런 곳에 볼일은 없어요%b
62aa28a29f	　고대마법문명，특히 익시즈호에 관해 학술적 흥미를 가진 팔코를，그가 갇혀 있던 곳에서 구해 냈다\n　필시 눈물 어린 감동의 재회가 기다릴 줄 알았건만，냉담하다고 느껴질 만큼 담담한 재회였다
6331e477ba	갈리아 전역에서 레브로우군 병사가 썼던 헬멧
63575f5ec5	%z잠시만！\n리그로드 대륙에 사는 원숭이 제압쯤은\n애 손목 비틀기보다도 쉬우니\n저 혼자에게 맡겨주십시오・
636ee51bf3	%z・그대는, 그저, 힘을 과시하고\n싶을 뿐 아니더냐？
63f6bec248	성스러운 힘의 강력한 브레스로 적을 공격
64350e2def	되어 있다 게다가，훔치는 상대는 악인이고 훔친 금품을 가난한 사람들에게 나눠 주고 있어서 고죠 주민들에게는 큰 인기다\n　시라나미는 우리 동료가 됐지만 아무래도 동기는 그다지 순수하지 않은 듯하다
64732d2d18	닌자 저택에서 얻은 아이템
64d5737a93	가늘고 예리하며，다루기 쉬운 도
6551d0d782	당신은？%b
665f9a8650	아름다운 보석 진주보다 비싸게 팔린다
666cae6d1c	부적의 일종 몸에 지니면 회심의 일격이 잘 나온다
6768c2b2dd	　새로운 동료가 또 늘었다\n　그의 이름은，카무이 카무이코탄이라는 작은 산골 마을의 족장으로，정령의 힘으로 곰이나 매 같은 짐승으로 변신하는 힘을 지녔다\n　유카리 씨라는 연인이 있어서，카무이는 그녀를 매우 소중히 여긴다
67d8c17bd7	　항구마을 히가타에서 어찌할 바를 모르고 있는데 낯익은 얼굴을 만났다\n　리그로드에서 야마타이까지 나와 뮤를 배로 실어 준 디아네 씨였다\n　디아네 씨는，뮤에 대해 듣더니，카달까지 배로 데려다주겠다고 제안해 주었다
680424ba27	아군을 뛰어넘으며，하늘에서 회복의 힘을 흩뿌린다
68b5551aad	뭐라고！%b
68cd6b2966	이건，내가 야마타이에서 왔을 때의\n카오스게이트와는 다르네%b
68efde626d	　이시스피라미드라 불리는 그 고대유적은，갈만오브를 보관하는，오직 그 목적만을 위해 만들어졌다고 해도 과언이 아닌 듯했다
68f9d4d0bf	땅의 오의서 땅과 불의 융합에 대해 쓰여 있다
6906937903	　지하열람실에서 찾은 정보를 으로 우리는 그래비티라는 마을을 찾아 알렉트리아 대도서관의 지하통로를 나아갔다
690d80c740	그 전에 그대는 위원회에 대한\n반대운동을 하고 있지 않았소%b
694b3de6fb	방어구로서 효과는 높은 방패지만 사악한 기운도 깃든 듯함
69c17a6dc1	허나 우리가 이 패권을 이루지 않으면\n인류의 진보는 없소！%b
69c98d4915	%z그럼, 다시 한번 도전이다！
69f6067510	고급 실크를 사용한 장갑은，지성의 힘을 사용자에게 준다 여성전용
69fb120646	어머，그러셨나요，\n전혀 눈치채지 못했어요，호호호호☆%b
6a26a483f5	내게는・이제・\n시간이・남지・않았소%b
6a4b6af542	・%b
6ab7afb05a	적의 ＨＰ를 빼앗는다
6adb692b38	어차피 죽을 몸이라면，\n조금은 그 호기심을 채워 드려도\n７인위원회께서 용서해 주시겠지요%b
6b2c28ef7b	・아니 아무것도 아니다%b
6b79bd7621	７인위원회에 맞서는 레지스탕스나\n그들을 돕는 어리석은 자들 숙정도%b
6c46e5cdcd	저쪽에서 안으로 갈 수 있어요%b
6c7efc1a4e	아까 이야기로 미루어 보면，\n７인위원회에 반대하는 것 같던데%b
6db7f9a3ce	누군가 한 명의 ＭＰ를 ５０ 회복할 수 있다
6dbb5db15f	제가 이런 더러운 곳에 들어온 것도，\n모두 ７인위원회의 행동을 살피기\n위함이에요%b
6dd6fa7ed4	응%b
6de00524e1	밖으로 나갈까?
6def16f743	　하지만，그렇다고 해서，두 사람이 재회한 것에 아무런 감동도 없다고 여기는 건 잘못일 것이다\n　나에게는，형제도 자매도 없어서 잘 모르겠지만\n　팔코가 우리를 도와주게 되면서，익시즈호 수복에 희망이 보이기 시작했다
6e3c43f47e	다리에 차는 아이템 움직이기 불편해지지만，재빠름을 키울 수 있다
6e7d92e1d4	%z퀸즈랜드의 왕자, 러스티！\n뮤를, 부탁한다！
6ecb941b8b	으차，%b
6ed8b96a6a	마법의 화살을 쏘아，떨어진 지점에 지진을 일으킨다
6ef0526792	그것이・어쨌다는 것이오？%b
6f5f2bb386	　놀라운 것은，알렉트리아 대도서관 지하열람실에서 본 여러 고대마법문명에 관한 문헌의 저자，팔코의 친형이었다는 것이다\n　우리는，익시즈호의 수복에 협력을 구하고자 호크아이와 함께，카달에 붙잡혀 있다는 팔코를 구하러 가기로 했다
6f75769420	책 속에서 어둠의 존재가 속삭여，1/8 확률로 혼란시킴
6f757f76a7	간다
6f794d2b49	무거운 갑옷을 입을 수 없는 마법사를 위한 옷
6ff16a96bc	겉보기는 화려하지만，효과는 기대할 수 없다
707995698d	７인위원회에 대한 반대운동을 벌이는\n레지스탕스에 가담하다니，\n경솔한 짓을 하셨구려%b
70cc173930	어찌하여，그런 사소한 것을？%b
7121ac8d9f	축전 등에서 착용하는 보라색 법의 승려만 사용할 수 있다
719aefc6cc	기묘하게 빛나는 별을 깃든 특별한 장갑
7207540f9d	사용한 이의 모습을 숨겨 주는，야마타이에 전해지는 아이템
725ba3b278	마도왕국 카달의 미래를 위해，\n사라져 주셔야겠소！%b
72fd502710	드라군 왕국의 용기사，뮤%b
73885e524a	%z출발！
7442f018a6	빛의 충격파로，적을 베어 가른다
7487cf4ed7	・아！\n・미안%b
751281b183	낙하지점에서 폭발해 주위에 축소효과가 있는 가스를 살포함
753e7fbc6c	ＨＰ를 완전히 회복할 수 있다
75c965dae4	근데，난 친구를 숨겨 준 것뿐이지，\n７인위원회에 반대하는 운동 같은 건\n한 적 없다고%b
75db196f18	이건\n７인위원회 수장의 입버릇이지만%b
761650e222	예로부터，모두가 탐냈다는 명도 중의 명도
7640c09c08	　디아네도 팔코도，이 익시즈호에 타고 있는 것만으로 행복하다는 표정을 짓고 있었다
76b00ed425	강한 자에게 짓밟혀도\n불평할 수 없는 것이지요%b
76fb933936	하늘에서 별빛이 쏟아져，큰 피해를 주는 술법
7727b712e7	고귀한 품격과 지성을 느끼게 하는 여성전용 장갑 지성과 영적인 힘을 준다
77771896fb	자，\n갑니다아～ッ！%b
7800bb733c	　　　　　　　　　　　　　　　　　　　［３／５］\n필요Ｍｐ　　－마법을 쓰기 위해 필요한 Ｍｐ\n　　　　　　남은 Ｍｐ가 이보다 적으면 마법\n　　　　　　을 쓸 수 없다\n파워　　　－공격력이나 회복력 값\n
780cc0f49a	3/4 확률로 적의 공격을 그대로 튕겨 낸다
78f077614a	화려하게 타오르는 불꽃을 디자인한 드레스 어떤 눈보라에도 지지 않는다 여성만 사용할 수 있다
790e9393f8	적을 향해 냉기공격을 날린다 1/2 확률로 동결시킨다
792147740e	호쇼인에서 얻은 아이템
797925ae30	ＭＰ를 ５００ 회복할 수 있다
799880cad0	몸에 지니면，매우 재빠르게 움직일 수 있다
79a6ed8bb2	사거리 범위 내 모든 캐릭터를 혼란시킨다
7a13c92928	　뮤는 거짓말을 하는 것이 괴로운지 사람들의 신뢰가 담긴 미소와 따뜻한 말에서 얼굴을 돌리고 있었다\n나도 마을 사람들을 배신하는 것 같아 몹시 괴로웠다\n　다시 이 마을에 돌아왔을 때 마을 사람들에게 어떤 얼굴을 해야 할까・
7a6403a23a	스타워드 별과 빛의 융합에 대해 쓰여 있다
7ae22ec661	적을 관통하는 불꽃 화살로 공격한다
7aeb4af6fc	%z가소롭다！！\n내 마법력을 보여주마！！
7af54b6616	강력한 술 적에게 던지면 혼란시킬 수 있다
7b0dc29eb8	그래요\n갑시다！%b
7b1abbd753	뮤가 여기 왔을 때처럼\n이동할 수 있었을지도 모르는데%b
7b354ec225	분명, 카달인지 뭔지 하는 놈들이,\n리그로드 대륙 동서\n통행을 끊으려 만든 거야！%b
7b51c26f5c	몸에 지니면 재빠르게 움직일 수 있다
7c4460100e	개심했다고 하셔도，\n쉽사리 믿기 어렵구려%b
7c52665442	%z응！
7c8a928b9e	머리에 씀으로써 암흑의 힘에서 몸을 지키는 작용을 강화한다 여성만 사용할 수 있다
7ce1375431	난 항구도시 포포론에서，붙잡혔어%b
7d2b4c2472	아니오
7d46a3540a	알렉트리아 대도서관은 지식의 전당，\n학자들의 사교장이에요%b
7d543696b0	　우리는，거기서，갈만오브를 찾을 수 있었다\n　이걸로，그래비티 근처에 있는 해저신전에 가면，염원하던 익시즈 부활이다！
7d56c3d1ec	무두질한 가죽 위에 얇은 철판을 덧대 방어력을 강화한 갑옷
7d861fa1c1	분부대로%b
7daff87d7f	아，아니，아무것도 아니야%b
7dfcbb4f5a	이것을 뒤집어쓴 자는，축소되어 버린다
7e564bf063	어머，드라군 왕국의？%b
7e7dbe91c5	회복효과를 가진 필드를 만들어 낸다
7ea8bd87b9	그러니・게이트키는\n그대들 손에 넘겨줄 수 없소%b
7f092bc322	・알았어%b
7f2b875b61	만약 알렉트리아 대도서관의 무투사서가\n놈들 무리에 끼어 있다면，\n가능하면 생포하도록 하라%b
7f4d5f466b	불꽃이 솟아올라，대지를 불태우는 경이로운 술법
7f72eaf881	조금이라도 빨리，\n여기서 도망칩시다%b
7f82e3b157	７인위원회는 리그로드에서\n전인류 대숙정하는 최종단계에\n들어갈 것이오・%b
801936ddeb	%z뮤, 야마타이로 가라！ 리그로드\n전쟁에서, 우리 선조와 함께 싸운\n시노비의 후손을 야마타이의 이가에서\n찾아라！
808063e2f3	사슬을 엮어 만든 갑옷 방어력은 그다지 기대할 수 없다
80d5cf0c05	그냥 책
8164ae5188	전설의 세상을 구한 용사와 함께 싸운 투구 그야말로 일품
81ade58759	암흑의 입자가 몸을 덮어 ＨＰ를 두 자릿수까지 깎음
81c4ba216e	아군 캐릭터가 받은 피해를 ９９９９포인트 회복시킨다
81c6530637	　이번에야말로 사력을 다한 싸움이 될 것이다 하지만 그래도 우리가 이길 거라 믿고 싶다 공포에 울부짖는 사람들의 마음에 아름다운 단 하나의 진실을 불어넣기 위해 우리는 싸우자\n　긍지를 빼앗는 것은 누구도 할 수 없다고 그 한마디를 증명하기 위해
81ed6a68cd	・제２의 마법문명 세우는 것이오%b
8231c4e4b5	　우리는 죽음의 사막이라 불리는 사막을 통과했다 그곳은，가만히 있기만 해도 체력을 잃는 무더운 사막이었다\n　죽음의 사막을 통과해，고대 유적으로 보이는 거대한 돌로 만든 네모난 건물을 발견했다\n　여기에는 뭔가 있을 것 같은 예감이 든다
8275330a48	아군의 상태를 회복할 수 있다
8309e50b45	명인 오사후네가 벼린 명도
835c10f273	%H%m1%V100［%m0주민%m1］%V0%m0\n
83e5426ccd	경량화된 검 재빠름이 오른다
83fa5a134a	이쪽은 야마타이행 게이트였구나%b
8433ecb454	바람정령의 힘을 빌려，물건을 밀 수 있다
8480b51208	추격자가 오기 전에，\n서둘러 여기서 도망치자%b
84b4069b42	아무래도,\n마법으로 만든 벽인 모양이네。%b
8545e91720	바람의 칼날을 전방으로 쏘아 적을 공격하는 기술
856b55e220	　뮤와 재회！이렇게 기쁜 일은 없었다 만나지 못해 불안해서，따라붙는 불길한 생각을 몇 번이나 억눌렀던가\n　항구마을 포포론은 카달의 바다 관문 이곳은 늘 다른 대륙에서 새롭고 진귀한 문화가 밀려드는 곳이다
85b70e7ad9	불에 대한 방어를 높이는 방패
85e2dff499	신을 기리는 성스러운 책 마법에 대한 방어력이 상당히 오른다
862861abff	피라미드의 신비한 문을 여는 열쇠
867ba23b66	%z내 이름은 라그로스。\n카달의 숭고한 계획을 위해,\n이 땅을, 넘겨받겠다。
8680aee8eb	여러 분신과 함께 곰이 뛰어다닌다 그다지 유효한 공격은 아닌다
86c690a856	목숨 따위 긴 역사 속에\n한순간 떠오른 거품일 뿐이오%b
86f4774543	　라그로스는 틀림없는 악당이었다고 생각한다 하지만，그에게도 또한 깊은 마음의 상처가 있었던 것처럼 느껴져 견딜 수 없다\n　라그로스를 쓰러뜨림으로써 그로 인해 잃은 내 가족의 원수를 갚을 수는 있었다\n　그렇다고 해서 잃은 목숨이 돌아오는 건 아니다
871aa99979	지면을 솟아오르게 해，지형을 변화시킴 변화한 지형은 ４턴 후 원래대로 돌아감
87305a1f1e	격투술 입문서 장비하면 방어력이 약간 오른다
8732eca211	기합을 모아，다음 턴의 공격력을 １．５배로 끌어올린다
8737e13403	번개 같은 일격을 적에게 주는 도
879c05297d	휘몰아치는 화염폭풍을 일으켜，적 집단을 공격하는 기술
87fed37f3c	예
88345026ed	감금실을 나갈까？
88404a6e0c	누군가 한 명의 ＨＰ와 ＭＰ를 완전히 회복할 수 있다
88742d30bf	장비한 이가 목숨을 잃을 뻔한 경우，한 번 대신 희생해 주는 귀중한 아이템
887d33cd70	자기 세계에 빠진 것 같군%b
88e8767a6a	가소！%b
88f8951641	백금을 가공해 만든，매우 높은 방어력을 자랑하는 방패
8a0fd797d6	%H%m1%V100［%m0갈자드%m1］%V0%m0\n계집애 둘이 도망쳤다 한들，\n계획 전체에 지장은 없을 것이다%b
8a20c51240	%H%m1%V100［%m0라그로스%m1］%V0%m0\n
8a4013bd15	로 이동했을 뿐이었고，우리를 위협으로 여기지 않았던 것이다\n　갈자드는 갑자기 사라졌고，그것을 막으려 한 뮤도 또한，갈자드와 함께 사라져 버렸다\n　대체，뮤는 어디로 가 버린 걸까・
8a5b249dfe	바람의 정령이 깃든 팔찌 몸에 지니면 적의 피해를 줄여 준다
8b38ca8ebb	적에게서 돈을 훔쳐 내는 기술
8b6eacbec9	갑니다！%b
8b73cf5495	대지를 이용해 증폭한 충격파를 적에게 주는 기술
8bfbc349bb	허나，양쪽에 있는 병사가 성가시군%b
8c3438dc4e	아는 사람만 안다는 「사자의 서」 무서운 암흑의 저주가 느껴짐
8c755fdab6	적에게 나무열매를 던져 공격한다 대공공격이 가능하다
8c8d86e89a	%z그자 이름은 나는 새 아스카！\n드래군 남쪽 항구 오르트마에서\n야마타이행 배를 타거라！\n그리고, 원군을 청하라！
8cfe23ae0b	　그것이 어떤 원리로 효력을 잃은 갈만오브에 작용하는지는，설명을 듣긴 했지만，결국，잘 모르겠다\n　어쨌든，이 두 가지를 찾아내야 한다
8d000a0ee3	활로 적을 쏘아 뚫는 기술
8df2f627cb	지극히 평범한 활
8df4e838ae	%z용으로 변한 직후엔 공격 못 한다。\n다음 공격까지 버텨야 한다。\n용 상태로 계속 피해 입으면\n곧 원래 모습으로 돌아간다。
8e0f1d0f40	%z예！
8e4308f18c	자신의 ＭＰ를 동료에게 나눠 준다
8f09386a3b	%z・아버님, ・바로 원군을\n이끌고 돌아오겠습니다！ 러스티！
