key	files	bytes	chars	tokens	jp	ko
1404373d19	1	63	30	%b	建国以来、７人委員会という\n政治組織によって統治されています。%b	
1651c68939	1	63	30	%b	このアレクトリア大図書館の\n武闘司書官としての自覚はあるのか！%b	
17ad0f5ec3	1	63	30	%b	どうやら、あの子供達を\n自分の孫だと思い込まされてるみたいだ。%b	
17e2df3bfe	1	63	30	%b	死の砂漠を越えた先に、\nドリームラビリンスという迷宮があるの。%b	
17f38b6f38	1	63	30	%b	ルゥナ殿に、ミュウ姫がここに戻られると\nお聞きしたのでござる。%b	
182ae40ef2	1	63	30	%b	とりわけ、空飛ぶ船については\n大陸屈指の学者だったらしいでし。%b	
1888ee7519	1	63	30	%b	一時のいこいを楽しんでいた\n人々のざわめきは、もう聞こえない。%b	
19ae8e1e4b	1	65	30	%b %h	男は、レイスと化していた。\n死にながら生きるアンデッド・・・。%b%h	
19e0393e37	1	63	30	%b	ベルセター著、冒険活劇剣豪伝\n「美少女剣士、黒の雷光」第５話。%b	
1a02eaa4ca	1	63	30	%b	どうすれば人々の意思を政治に\n取り入れることができるのかしら。%b	
1aa4246e24	1	63	30	%b	あ～あ、なんだってオレのまわりには\nこういう女ばっかりなんだ。%b	
1b1995de03	1	63	30	%b	おまえ達が倒した怪物は、\n夢を操る能力を持っているのだ～ゼー。%b	
1b6188a116	1	63	30	%b	次元の扉を開けますが、その前に、\n同行する仲間を選んで下さい。%b	
1c0bd0d82b	1	64	30	%b	んふ☆\nアスカにお願いされるなんて、\n一生に何度もないことよね。%b	
1c577eddc3	1	63	30	%b	魔法球を壊せばカオスの力が\n解放されるかもとれないのだ～ゼー！%b	
1ced5d0969	1	63	30	%b	でも、それ以前に、\nボク達がいる間に姿を見せるかどうか・・・。%b	
1d8206aca7	1	63	30	%b	ルゥナが、みんながここに戻ってくると、\n教えてくれたのですわ！%b	
1ee2dffecb	1	65	30	%b %h	・・・と、言われているが、\n実際のところを確かめた者はいない。%b%h	
1fc8e2ebe1	1	63	30	%b	イガの西にある、忍者屋敷か・・・\nじゃあ、目指すのはそこだね。%b	
200ca6eedb	1	63	30	%b	どんな力を持っているのか\n天才の俺様でもわからないのだ～ゼー。%b	
2054462ca5	1	63	30	%b	古今、あそこを根城にするようなヤツに\nロクなのはいなかったね。%b	
2108d8e065	1	64	30	%b	この扉を開けば、\nカムイコタンの人達を\n助け出すことができるね！%b	
220a84055b	1	63	30	%b	その後、ディアーネの船で\nヤマタイまでたどりついたんだったな？%b	
26ccd1f39b	1	63	30	%z	%z大切なヒトを見つけたら、\n抱きしめて、絶対に離しちゃだめだよ！	
272ea3baeb	1	63	30	%b	足元にジャレつく目障りな子犬どもを、\nけちらしてくれましょう！%b	
2981ef9fc2	1	60	30		この声を聞いたものは、ささやかれるままに操られてしまいます。	
2aed75ee1c	1	60	30		守りの力を高めることに重点をおかれた戦士用のヘルメットです。	
2b7f496824	1	63	30	%b	世界も平和になったことだし、\nそろそろ落ちついたらどうなのさ。%b	
2c64b7afc2	1	63	30	%b	大丈夫、女義賊の名前はダテじゃないよ。\nドジは踏みませんって。%b	
2dd65a2faa	1	63	30	%b	いやぁ、世間のウワサというものは、\n信用できないもんですなァ。%b	
2e5e514879	1	63	30	%b	お、おい、そりゃあ、伝説の金属、\nヒヒイロカネじゃないのか！？%b	
2ed54ce893	1	63	30	%b	今こそ、我らの計画を実行に移すとき。\nもって世界に覇を為さん！%b	
303e89dde2	1	63	30	%b	誰に向かって刃を向けているのか、\n再教育の必要がありましてよ。%b	
32813e32b4	1	63	30	%b	名前なんてったっけな・・・、\nあの・・・ほれ・・・その・・・。%b	
337466ae17	1	63	30	%b	ほら、リグロード大陸を舞台にした\n戦争はいくつもあったでしょ。%b	
3379af6c79	1	63	30	%b	ユーカリが話すことといったら、\nカムイ様のことばかりで・・・。%b	
3430939a77	1	63	30	%b	わー、世界の終りだ！\nもう何もかもすごいことになっちゃうんだ！%b	
361f9f5b55	1	63	30	%b	そうですか、じゃあ、お二人のことを\n冷やかす者もいたでしょう？%b	
3742ffadfd	1	63	30	%b	私は次元の扉の守り人、ルゥナ。\nそして、ここが、次元の扉です。%b	
3916a29b1b	1	63	30	%b	はぁ、はぁ、はぁ、はぁ。\nまだ・・・まだ、足りないのか・・・。%b	
3bc7811ed4	1	63	30	%b	奴等の魔法にどのようにして\n耐えるかで勝負が決まりましょうぞ！%b	
3dced69f35	1	63	30	%b	ミュウから聞いた話の通りのヤツなら\n確かにやりそうなこったゼ。%b	
3e835fb4bc	1	63	30	%b	そうすれば、敵が滑り落ちて、\nダメージを与えられるのだ～ゼー！%b	
3e9687d67d	1	64	30	%b	関所を越えれば、\nヤマタイ最大の町ゴジョウに\n行くことができる。%b	
3f62644582	1	63	30	%b	今じゃ、ヤマタイで石を投げれば\nカダール軍に当るってな具合さ。%b	
4103ee17ff	1	64	30	%b	されば、姫、さっそく、\nイクシーズ号墜落現場に\n参りましょうぞ！%b	
41e1a0f9f4	1	63	30	%b	いいかげん、カタナ作りにも\n見切りをつけようかと思ってたんだ。%b	
43ac8eefc9	2	63	30	%b	あれが７人委員会の連中ね。\nまったく、ロクなもんじゃないわね。%b	
4467779f72	1	64	30	%b	魔法の攻撃力は、\n高さが違うとずいぶん変化するって\n本当かねぇ？%b	
4484c12b71	1	64	30	%b	アレですね、\nバカな子ほど可愛いっていうのは\n本当のことですね。%b	
44eba40e6a	1	63	30	%b	なるほど、さっきの仕掛けは、\nこの橋をかけるためだったのだな。%b	
46228f9d8e	1	63	30	%b	とりわけ、空飛ぶ船については\n大陸屈指の学者だったとか・・・。%b	
4666d7e9dc	1	63	30	%b	聞けばリグロードの竜騎士が\n世界を救ったってはなしじゃないか！%b	
4a7de7e66a	1	63	30	%b	おいおい、何なんだ、こりゃ？\nカダールに村人を差し出してるぜ？%b	
4b339d7dd7	1	63	30	%b	ベルセター著、冒険活劇剣豪伝\n「美少女剣士、黒の雷光」第２話。%b	
4c63cc9def	1	63	30	%b	どうじゃ、おぼろ谷のアヤヒメの名は、\n今も語り継がれておるか？%b	
4c7afd0e5f	1	63	30	%b	古代魔法時代に作られた\n【ヒヒイロカネ】という金属があります。%b	
4d06e403aa	1	63	30	%b	ドリームラビリンスには、\n伝説の魔導士が眠っているらしいわよ。%b	
4f2f20e222	1	63	30	%b	何やってんだい、じれったいね！\nちゃっちゃと片付けておくれよ！%b	
4f896050b9	1	63	30	%b	ここには【八坂の勾玉】が\nぴったりはまるようになってるのよね。%b	
5258207944	1	63	30	%b	砂漠に眠るピラミッドの中には、\n様々なトラップがあるって話だ。%b	
52ee672779	1	63	30	%b	平和やわぁ、あんまり平和やから、\n俳句でもひねってみましょか。%b	
53506f2588	2	63	30	%b	ボクはドラグーンに行って\nこの目で父上の安否を確かめたいんだ！%b	
551ae639e9	1	63	30	%b	この村で一番腕のたつイニシエは、\nなんといっても、タタラだな。%b	
5646621f73	1	63	30	%b	大変やわぁ、あんまり大変やから、\n俳句でもひねってみましょか。%b	
57bbae75f2	1	35	30		視点テスト                         	
57da1c8ab1	1	63	30	%b	これは、ボクがカダールに行った時の\nカオスゲートとは違うよね。%b	
58a1d628fe	1	63	30	%b	老いぼれじゃと馬鹿にしておると、\n痛い目を見ることになるぞえ！%b	
5a0798fd60	1	63	30	%b	これもこの戦乱の世が悪いのよ。\n義賊だった私には判る・・・・。%b	
5b66a51e37	1	62	30		あらン？\nお荷物がいっぱいのようですわ。\nまた今度になさっては？	
5cce6c86d5	1	63	30	%b	必要なことを・・・学んだ我々は・・・\nカオスの力を使い・・・、%b	
5d555daed3	1	63	30	%b	その子供達はカムイコタンの子供達だ！\nお前の子供であるものか！%b	
608293a009	1	63	30	%b	アスカとの初めての出会い・・・\n思い出すたびにうっとりなのね。%b	
60ec076f65	2	62	30	%b	けど、もしも、勝ち残れたら、そらもう、あんさん、英雄ですわ。%b	
632bceb6ce	1	63	30	%b	どうやら敵の幻術がとけて\n出口が見えるようになったみたいだね。%b	
63357896b7	1	63	30	%b	ナズナ洞にはなかったの、なの。\nでも、呪力を感じるの、なのね。%b	
64190107bd	1	63	30	%b	平和になったおかげで、\nコルベツアー社も活気が出てきましたよ。%b	
649c0236ed	1	63	30	%b	心配しなさんなって、\nオルトマから自由に船が出せるようになりゃ%b	
650186e2ac	1	63	30	%b	何をスカポンタンなこといってるの、なの！\nナズナのものなのね！%b	
68cd6b2966	1	63	30	%b	これは、ボクがヤマタイから来た時の\nカオスゲートとは違うよね。%b	
68d2b7197e	1	63	30	%b	その点においては、皆さんと\n利害が一致していると言えますわね。%b	
692ac14621	1	63	30	%b	ズギャっとたたきのめして、\nぎゃふんと言わせてやるのだ～ゼー！%b	
697835294d	1	62	30		あらン？\nお荷物がいっぱいのようですわ。\n次の機会になさっては？	
69c17a6dc1	1	63	30	%b	しかし、我らがこの覇を世に成さねば、\n人類の進歩はあり得ない！%b	
6a875b743c	1	63	30	%b	くそっ、俺もカカルクランに乗り込んで\n暴れまわってやりたいぜ！%b	
6b85f9cc3e	1	61	30		そんなに持てないだろ？\nまったく、欲の皮がつっぱってやがるぜ。	
6bba29aba5	1	63	30	%b	西に向かえばリグロードに、\n東に向かえばヤマタイに着くわけや。%b	
6be3068e5e	1	63	30	%z	%zそれで、残ったイクシーズの船体は、\nディアーネさん達にあげる。	
6c7efc1a4e	1	63	30	%b	さっきの話からすると、\n７人委員会に反対しているみたいだけど。%b	
6c8ae23e29	1	63	30	%b	あの方達を倒すしかないようですわね。\nでわ、まいりましょうか。%b	
6d12183421	1	63	30	%b	ディアーネの先祖は、リグロード戦役で\nアーサー様と一緒に戦った%b	
6ebcf31a9f	2	63	30	%b	敵を全部やっつけないと、\nこの先にはすすめそうにないね・・・。%b	
6ed0e87219	1	63	30	%b	古代魔法文明の技術によって\n作られたと言われる空飛ぶ船ですわ！%b	
6f794d2b49	1	60	30		重いよろいを身につけることができない魔法使いのための服です。	
6f8c685018	1	63	30	%b	いったいどうしたというのかしら、\n世界はどうなってしまうの！？%b	
70b13fec10	1	63	30	%b	ここにいるみんなを連れてちゃ、\nこれ以上、先にはすすめないな。%b	
71c57d43c6	2	63	30	%b	あれが７人委員会でござるか。\n奴らこそ、全ての元凶でござるな。%b	
71cd1b44f1	1	63	30	%b	船でいらっしゃるとすれば、\n港町ポポロンに到着するはずですわ。%b	
7207540f9d	1	60	30		使用した方の姿を隠してくれる、ヤマタイに伝わるアイテムです。	
725ba3b278	1	63	30	%b	魔導王国カダールの未来のために、\n消えてもらわねばなりません！%b	
73add29edd	1	63	30	%b	ふぅん、水晶柱ってのは、これか。\nなかなか、きれいなもんだな。%b	
73ca8264d2	1	64	30	%b	７人委員会に、\nついに次元の扉の封印を\n解かれてしまったのです。%b	
745b1ebf28	1	61	30		お金が足りんようじゃの。\nお金の都合をつけてから、来て下され。	
752d4cf497	1	63	30	%b	ミュウ！竜に変身して、\n「ウィンド」で敵を下に叩き落とすんだ！%b	
761650e222	1	60	30		古来より、こぞって人々がもとめたと言われる名刀中の名刀です。	
771c4204e5	1	63	30	%b	そいつがシノビを裏切り、\nカダールに寝返ったと思わせるために。%b	
7a858aef56	1	63	30	%b	ホークアイの弟ファルコの所在も\n確認できるってことなの、なの。%b	
7ac6051d8e	1	63	30	%b	しがない村人にすぎない私ですが、\n世界を成り立たせているのは、%b	
7b56f86189	1	63	30	%b	彼の心は、支配と征服と戦争と破壊とに\n無上の喜びを感じている。%b	
7d56c3d1ec	1	60	30		なめし皮の上に薄い鉄板をはりつけて守りを強化したよろいです。	
7d8d23a740	1	63	30	%b	こんな風に話題になっているとは、\nいやぁ、照れるでしね・・・。%b	
7d902f6c83	3	63	30	%b	ＡチームとＢチームに別れた闘いの、\n勝者を当てるゲームなのサ。%b	
7d9bebcf1f	1	63	30	%b	カダールっていうのは、\nここからはるか南にある島国だって話よ。%b	
7f2dca531c	1	63	30	%z	%zなぁに、とっちらかったこと言ってるのよ、\nこのネコミミ人形が！	
7fced1f782	1	63	30	%b	ウジ虫と腐肉を漁って\n地上を這いずり回るなど、オレにはできん！%b	
8004e6fadf	2	63	30	%b	こんなところでケガをしてちゃ、\n足でまといになっちゃうもんね。%b	
