chars	files	first	text
74	1	/DIARY.MSG	　僕達は、ディアーネさんの好意に甘え、一路、カダールを目指すことになった。　ミュウ・・・どうか僕達がカダールにたどりつくまで、無事でいてくれ・・・。
74	1	/DIARY.MSG	　トラグーン城はカダールによって破壊されていた。　沢山のドラグーン騎士が帰らぬ人となり、武勇をもって知られるドラグーン王も、また、不帰の人となった。
72	1	/ZM00.MAP	告カダール軍より、リグロードの民へ。リグロード大陸全土にわたり、偉大なる魔導王国カダールのものとなった。　　　　　　　　　　　　　（カダール軍）
71	2	/IG10.MAP	イガ最強のシノビと言えば月組だが、どうやら、月組の一党らしいシノビが、忍者屋敷に捕まっているらしいぜ。　　　　　　　　　　　　（夜叉組ヤカツ）
71	1	/DIARY.MSG	　ポポロンは、その日、現実的にも、表現的にも死の町となった。　７人委員会は、ポポロンに住む人々を血によって粛正した。　僕達は何もできなかった。
71	1	/KEYHELP.MAT	（キャンセル）　　　　　　　　　　　　［３／７］　行動指示、情報表示のキャンセルをします。　何もしていなければ、システムメニューに　入ります。
70	1	/DIARY.MSG	　イシスのピラミッドと呼ばれるその古代遺跡は、ガルマンオーブを保管する、ただそれだけの目的のために作られたと言っても過言ではないようだった。
69	1	/CK00.MAP	村全体の技術向上に役立ったイニシエに与えられるマンボウ記念賞は、タタラに贈られることになりました。　　　　　　　　　　　　　　　（アヅサ）
68	1	/CK00.MAP	カダール軍の奴らが、あたし達の村の技術に目をつけてるらしい。みんなで協力して、奴らに抵抗しよう！　　　　　　　　　　　　　　　（アヅサ）
68	1	/DIARY.MSG	　サモサ島でイクシーズ号修復に必要な２つのアイテムのうちの１つ、アローストーンを入手。　これで一歩、イクシーズ号の修復に近付いたわけだ。
68	1	/DIARY.MSG	　以上で日記はおしまいです。create: 1 Aug.96update:20 Aug.96　マスターアップしたら黒ビールに花火だ(笑)
66	1	/KEYHELP.MAT	（特殊機能）　　　　　　　　　　　　　［７／７］　飛行モードに移ります。　シナリオで、アイテムを手に入れていないと　使用できません。
65	1	/ZM00.MAP	ミュウ王女、ドラグーン城を奪回！リグロードからカダールの影が無くなるのはもはや時間の問題！　　　　　　　　　　　　　（リューシャ）
65	1	/OT10.MAP	大地の叫びは、現在、謎の霧とモンスターが発生し、通行が不可能になっています。ご注意下さい。　　　　　　　　　　　（オルトマ自治会）
65	1	/DIARY.MSG	　僕達は、そこで、ガルマンオーブを見つけることができた。　これで、グラビティの近くにある海底神殿に行けば、念願のイクシーズ復活だ！
62	1	/QH00.MAP	クィーンズランドの王と王妃を、反逆罪で処刑した。カダールに服従しない者の末路を見よ。　　　　　　　　（カダール軍、ラグロス）
59	1	/IG01.MAP	きぃぃぃぃぃっ、悔しい、悔しすぎるっ！こうなったら、女盗賊シラナミの名にかけてアスカをあたしのものにしてやるんだから！
59	1	/DG21.MAP	うーむ・・・それほど言うなら、自分の未熟さを体で思いしるがいい。まったく、むこうみずなところは、誰に似たのやら・・・。
59	1	/OT00.MAP	ファルコ氏多いに語る。サモサ島の鉱石があれば、イクシーズ号再生も可能・・・か？　　　　　　　　　　　　　　　（ユカナ）
59	1	/KZ00.MAP	今じゃそれほど価値の高いものじゃないが、この国に鉄がはじめて伝わってきたころは、鉄と金は同じ価値で交換されてたそうだ。
58	1	/CT10.MAP	俺様が飛べればつかんでいってやるのだ～ガー。できないものはしょうがないのだ～ゼー。俺様は地形を変えていくのだ～ゼー！
58	1	/IG01.MAP	・・・シラナミなら、ヤマタイで２番目の美女だから、がんばれば、ヤマタイで２番目ぐらいの男を見つけられるかも、なのね！
58	1	/ZM00.MAP	ミュウ様がカダールをやっつけたそうだ！との話がクイーンズランドより届いたぞ！　　　　　　　　　　　　　（リューシャ）
58	1	/DIARY.MSG	　地下閲覧室で見つけた情報をもとに、僕達は、グラビティという町を訪れるべく、アレクトリア大図書館の地下通路を進んだ。
57	1	/TM00.MAP	試練の迷宮に挑むんなら、まんず、はァ、迷宮協会で受付するぞなもし。試練の迷宮に入れるようになるのはその後だっちゃ。
57	1	/OT01.MAP	それは大変なことになっちまったね、リグロード大陸中がカダールって国の軍隊に制圧されかかってるっていうワケなんだね？
57	1	/DG21.MAP	竜に変化した直後は、攻撃ができん。次の攻撃まで耐えるのだ。竜の状態で損害を受け続けるとやがて元の姿に戻ってしまう。
57	1	/IS10.MAP	この遺跡、リグロード・サーガの戦いの折、すでに、英雄達により探索されてござればそのようなものは見つかりませなんだ。
57	1	/AT00.MAP	両者は、「知識が有能な結果を作る」、「有能な結果から知識が生じる」として、お互いの監査役として機能しているのです。
56	1	/OT00.MAP	またもや新事実！サモサ島には特別な鉱石があるらしい。しかし、効用は不明。　　　　　　　　　　　　　　　（ユカナ）
56	1	/MP00.MAP	自宅から出ないようにして、デマに耳を貸さないで落ちついて行動して下さい。　　　　　　　　　　　（ポポロン自治会）
